disasterNumber,year,month,quarter,incident_duration_days,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,num_counties,tier_very_high,tier_high,tier_medium,tier_low,total_cost,log_total_cost,duration_x_counties
1860,2009,9,3,6.0,0,0,0,0,5,False,False,True,False,18035970.45,15.098441044921529,30.0
1861,2009,12,4,10.0,0,0,0,0,38,False,False,True,False,627880677.36,16.62027460297023,380.0
1862,2009,12,4,5.0,0,0,0,0,12,False,False,True,False,105395611.55999999,15.988325021220327,60.0
1863,2009,12,4,5.0,0,0,0,0,11,False,False,True,False,76361786.27000001,15.753097820545836,55.0
1864,2009,12,4,1.0,0,0,0,0,7,False,False,True,False,39885938.120000005,15.555624418117668,7.0
1865,2009,12,4,5.0,0,0,0,0,1,False,False,True,False,4455462.77,15.309641714479014,5.0
1866,2009,12,4,1.0,0,0,0,0,2,True,False,False,False,11429112.08,15.558527343895662,2.0
1867,2009,12,4,4.0,0,0,0,0,3,False,False,True,False,44674473.39,16.51630060984768,12.0
1868,2009,12,4,2.0,0,0,0,0,3,False,False,True,False,74955102.81,17.033787614406435,6.0
1869,2009,12,4,2.0,0,0,0,0,2,False,False,True,False,35495141.56,16.69175926340081,4.0
1870,2009,12,4,6.0,0,0,0,0,14,False,False,True,False,303230623.08,16.890946922790814,84.0
1871,2010,2,1,7.0,0,0,0,0,14,False,False,True,False,288855418.03999996,16.84237955614639,98.0
1872,2010,2,1,10.0,0,0,0,0,25,False,False,True,False,268176167.0,16.188278930428456,250.0
1873,2010,2,1,1.0,0,0,0,0,7,False,False,False,True,99050222.04,16.46522749441834,7.0
1874,2010,2,1,2.0,0,0,0,0,50,False,False,False,True,1359800237.0,17.118580672688914,100.0
1875,2010,2,1,2.0,0,0,0,0,12,False,False,False,True,335742973.68,17.14694985186474,24.0
1876,2010,2,1,1.0,0,0,0,0,54,False,False,True,False,1148242920.1200001,16.87251471581514,54.0
1877,2010,2,1,4.0,0,0,0,0,27,False,False,True,False,202549907.88000003,15.83066014010773,108.0
1878,2010,2,1,17.0,0,0,0,0,58,False,False,True,False,384644189.46,15.707386421952942,986.0
1879,2010,2,1,5.0,0,0,0,0,26,False,False,True,False,357920590.03999996,16.437725238849872,130.0
1880,2010,3,1,7.0,0,0,0,0,27,False,False,True,False,2861812851.9300003,18.47888426871248,189.0
1881,2010,3,1,2.0,0,0,0,0,18,False,False,False,True,57599660.699999996,14.978655789629396,36.0
1882,2010,3,1,2.0,0,0,0,0,1,False,False,False,True,3536705.06,15.078706360408562,2.0
1883,2010,3,1,2.0,0,0,0,0,50,False,True,False,False,6483969506.0,18.680575740130827,100.0
1884,2010,3,1,20.0,0,0,0,0,6,False,False,True,False,213532560.54000002,17.38754044625951,120.0
1885,2010,3,1,17.0,0,0,0,0,51,False,False,True,False,888398530.02,16.67310542002797,867.0
1886,2010,3,1,4.0,0,0,0,0,15,False,False,True,False,15915764.85,13.87477141733812,60.0
1887,2010,3,1,6.0,0,0,0,0,32,False,False,True,False,1865712759.04,17.88117310781223,192.0
1888,2010,3,1,4.0,0,0,0,0,14,False,False,True,False,109270827.68,15.870282814656647,56.0
1889,2010,3,1,1.0,0,0,0,0,7,False,False,False,True,112209990.48,16.589972502127843,7.0
1890,2010,3,1,6.0,0,0,0,0,1,False,False,True,False,7638439.83,15.848704060472647,6.0
1891,2010,3,1,7.0,0,0,0,0,5,False,False,True,False,27599792.9,15.5238810957627,35.0
1892,2010,3,1,8.0,0,0,0,0,6,False,False,True,False,46413679.32,15.861345446722895,48.0
1893,2010,3,1,28.0,0,0,0,0,6,False,False,True,False,67401725.10000001,16.234421790300914,168.0
1894,2010,3,1,31.0,0,0,0,0,5,False,False,True,False,326469323.75,17.994408650324115,155.0
1895,2010,3,1,45.0,0,0,0,0,7,False,False,True,False,664631490.6,18.368833157025716,315.0
1896,2010,3,1,6.0,0,0,0,0,3,False,False,False,True,28229749.619999997,16.0572747485051,18.0
1897,2010,4,2,34.0,0,0,0,0,16,False,False,True,False,902962841.9200001,17.848603256424,544.0
1898,2010,4,2,6.0,0,0,0,0,27,False,False,False,True,1326297245.94,17.709820025316994,162.0
1899,2010,4,2,18.0,0,0,0,0,9,False,False,True,False,922388591.43,18.445252590909398,162.0
1900,2010,4,2,56.0,0,0,0,0,28,False,False,True,False,406800791.59999996,16.49162972671071,1568.0
1901,2010,4,2,2.0,0,0,0,0,13,False,False,True,False,383351731.62,17.199514161482025,26.0
1902,2010,4,2,28.0,0,0,0,0,37,False,False,True,False,116026920.64,14.958415202875516,1036.0
1903,2010,4,2,6.0,0,0,0,0,20,False,False,False,True,73512288.60000001,15.11723114055413,120.0
1904,2010,4,2,66.0,0,0,0,0,5,False,False,True,False,76829738.3,16.547664493261355,330.0
1905,2010,4,2,6.0,0,0,0,0,38,False,False,False,True,1188988780.34,17.258782890628773,228.0
1906,2010,4,2,1.0,0,0,0,0,9,False,False,True,False,106161907.5,16.283251423428016,9.0
1907,2010,4,2,139.0,0,0,0,0,30,False,False,True,False,592146552.0,16.79806738526686,4170.0
1908,2010,5,2,1.0,0,0,0,0,3,False,False,True,False,29519504.25,16.10194957681595,3.0
1909,2010,5,2,18.0,0,0,0,0,49,False,False,True,False,23519601977.41,19.989279741077222,882.0
1910,2010,5,2,6.0,0,0,0,0,22,False,False,False,True,1417449612.7,17.981082608500785,132.0
1911,2010,5,2,91.0,0,0,0,0,1,False,True,False,False,29164646.37,17.188467827234444,91.0
1912,2010,5,2,31.0,0,0,0,0,83,False,False,True,False,4222754885.87,17.744912980417983,2573.0
1913,2010,5,2,17.0,0,0,0,0,2,False,False,True,False,5784515.96,14.877548408735482,34.0
1914,2010,5,2,0.0,0,0,0,0,3,False,False,True,False,6844556.07,14.640352309599445,0.0
1915,2010,5,2,102.0,0,0,0,0,37,False,False,True,False,898334981.34,17.005135715696433,3774.0
1916,2010,5,2,1.0,0,0,0,0,9,False,False,True,False,88877006.82,16.105539550013226,9.0
1917,2010,5,2,3.0,0,0,0,0,16,False,False,True,False,179675868.8,16.23407642351379,48.0
1918,2010,6,2,17.0,0,0,0,0,5,False,False,True,False,61784961.0,16.329732711790797,85.0
1919,2010,6,2,5.0,0,0,0,0,10,False,False,True,False,51465940.8,15.453845904469635,50.0
1920,2010,7,3,20.0,0,0,0,0,2,False,False,True,False,2829699.02,14.162534436835365,40.0
1921,2010,7,3,9.0,0,0,0,0,13,False,False,False,True,200732678.51,16.552535330484258,117.0
1922,2010,7,3,45.0,0,0,0,0,3,False,False,True,False,49011879.96,16.608961047393898,135.0
1923,2010,7,3,14.0,0,0,0,0,3,False,False,True,False,9206805.120000001,14.936841492719992,42.0
1924,2010,7,3,89.0,0,0,0,0,61,False,False,True,False,3120807061.5,17.750483634248173,5429.0
1925,2010,7,3,13.0,0,0,0,0,8,False,False,True,False,154836172.0,16.778436671061815,104.0
1926,2010,7,3,2.0,0,0,0,0,7,False,False,True,False,27474236.51,15.182849375061624,14.0
1927,2010,7,3,8.0,0,0,0,0,7,False,False,True,False,19170907.98,14.822994694613609,56.0
1928,2010,7,3,1.0,0,0,0,0,2,False,False,True,False,10925949.9,15.51350424502513,2.0
1929,2010,7,3,8.0,0,0,0,0,4,False,False,True,False,3117714.44,13.56631766192724,32.0
1930,2010,7,3,91.0,0,0,0,0,61,False,False,True,False,5740369609.0199995,18.359915583473335,5551.0
1931,2010,8,3,45.0,0,0,0,0,21,True,False,False,False,686736686.16,17.302939088873096,945.0
1932,2010,8,3,44.0,0,0,0,0,41,False,False,True,False,343381408.3,15.940780417588575,1804.0
1933,2010,8,3,4.0,0,0,0,0,3,False,False,True,False,253951629.45000002,18.254042094756663,12.0
1934,2010,8,3,49.0,0,0,0,0,37,False,False,True,False,704076253.41,16.761479362666467,1813.0
1935,2010,8,3,19.0,0,0,0,0,11,False,False,True,False,4694508160.76,19.87176391557233,209.0
1936,2010,9,3,15.0,0,0,0,0,7,False,False,True,False,85247922.69,16.315164239616408,105.0
1937,2010,9,3,4.0,0,0,0,0,10,False,False,True,False,44885399.7,15.317038255908193,40.0
1938,2010,9,3,9.0,0,0,0,0,12,False,False,True,False,39357721.2,15.00329638723846,108.0
1939,2010,9,3,2.0,0,0,0,0,3,True,False,False,False,3273767.31,13.902840590011321,6.0
1940,2010,10,4,18.0,0,0,0,0,2,False,False,True,False,15011636.44,15.831189173654847,36.0
1941,2010,10,4,22.0,0,0,0,0,29,False,False,True,False,756163543.84,17.07647244694402,638.0
1942,2010,10,4,4.0,0,0,0,0,14,False,False,True,False,78706446.14,15.542178466045208,56.0
1943,2010,10,4,0.0,0,0,0,0,3,False,False,False,True,69565784.94,16.959171163198754,0.0
1944,2010,10,4,17.0,0,0,0,0,9,False,False,True,False,42012089.45999999,15.356243616001947,153.0
1945,2010,10,4,1.0,0,0,0,0,7,False,False,True,False,15074485.930000002,14.582604514472246,7.0
1946,2010,10,4,4.0,0,0,0,0,21,False,False,True,False,374432073.75,16.69639858432732,84.0
1947,2010,11,4,1.0,0,0,0,0,5,False,False,True,False,6269548.95,14.041777857293532,5.0
1948,2010,11,4,7.0,0,0,0,0,3,False,False,True,False,1026843.1199999999,12.743390354546952,21.0
1949,2010,11,4,4.0,0,0,0,0,1,False,False,True,False,993409.96,13.808899714411115,4.0
1950,2010,12,4,3.0,0,0,0,0,1,False,False,True,False,649374.98,13.383767149977897,3.0
1951,2010,12,4,4.0,0,0,0,0,3,False,False,True,False,5111938.65,14.348477571987006,12.0
1952,2011,1,1,18.0,0,0,0,0,10,False,False,True,False,909869508.4000001,18.32622666782669,180.0
1953,2011,2,1,7.0,0,0,0,0,3,False,False,True,False,5380724.49,14.399721855517887,21.0
1954,2011,2,1,1.0,0,0,0,0,15,False,False,False,True,890688617.7,17.899455265008953,15.0
1955,2011,2,1,4.0,0,0,0,0,3,False,False,True,False,29301346.5,16.094531842279025,12.0
1956,2011,2,1,8.0,0,0,0,0,6,False,False,True,False,28313934.72,15.36710537704242,48.0
1957,2011,2,1,1.0,0,0,0,0,10,False,False,True,False,498210504.5,17.723948172553524,10.0
1958,2011,3,1,1.0,0,0,0,0,8,False,False,False,True,127300379.92,16.58261856913302,8.0
1959,2011,3,1,1.0,0,0,0,0,7,False,False,False,True,191596325.54999998,17.124991133082986,7.0
1960,2011,3,1,3.0,0,0,0,0,65,False,False,False,True,3430202783.15,17.781497965882288,195.0
1961,2011,3,1,5.0,0,0,0,0,62,False,False,True,False,717825906.4,16.264603328743686,310.0
1962,2011,3,1,4.0,0,0,0,0,15,False,False,True,False,27252571.8,14.412608801906265,60.0
1963,2011,3,1,10.0,0,0,0,0,7,False,False,True,False,62347928.44,16.002330968056945,70.0
1964,2011,3,1,0.0,0,0,0,0,3,False,False,False,True,20470317.69,15.735874335187633,0.0
1965,2011,3,1,1.0,0,0,0,0,13,False,False,True,False,88729021.16,15.736148366133522,13.0
1966,2011,4,2,3.0,0,0,0,0,11,False,False,False,True,108075043.34000002,16.100441218518455,33.0
1967,2011,4,2,1.0,0,0,0,0,3,False,False,False,True,23705719.11,15.882614727535993,3.0
1968,2011,4,2,0.0,0,0,0,0,3,False,False,False,True,125882944.47,17.552250756137216,0.0
1969,2011,4,2,0.0,0,0,0,0,20,False,False,True,False,633725766.0,17.271394631090683,0.0
1970,2011,4,2,0.0,0,0,0,0,2,False,False,True,False,14804522.799999999,15.817296241178317,0.0
1971,2011,4,2,46.0,0,0,0,0,67,False,False,True,False,22879564490.39,19.648817352303336,3082.0
1972,2011,4,2,13.0,0,0,0,0,40,False,False,True,False,1487692837.2,17.431612898208837,520.0
1973,2011,4,2,1.0,0,0,0,0,26,False,False,True,False,783802912.6199999,17.221571654897517,26.0
1974,2011,5,2,3.0,0,0,0,0,52,False,False,True,False,3520848677.84,18.030724195342913,156.0
1975,2011,5,2,50.0,0,0,0,0,60,False,False,True,False,4987363233.6,18.235828646760126,3000.0
1976,2011,5,2,38.0,0,0,0,0,79,False,False,True,False,3536078318.16,17.616836300151544,3002.0
1977,2011,5,2,1.0,0,0,0,0,6,False,False,True,False,20228934.48,15.030865364841901,6.0
1978,2011,5,2,0.0,0,0,0,0,9,False,False,True,False,74058312.78,15.923138895581321,0.0
1979,2011,5,2,49.0,0,0,0,0,18,False,False,True,False,612612104.04,17.342870782126052,882.0
1980,2011,5,2,48.0,0,0,0,0,41,False,False,True,False,11880148845.949999,19.48456261666962,1968.0
1981,2011,5,2,156.0,0,0,0,0,48,False,False,True,False,18799685633.760002,19.78590497667934,7488.0
1982,2011,5,2,70.0,0,0,0,0,34,False,False,True,False,707996699.56,16.85158951341537,2380.0
1983,2011,5,2,45.0,0,0,0,0,14,False,False,True,False,314333798.52,16.926908746767072,630.0
1984,2011,5,2,133.0,0,0,0,0,40,False,False,True,False,2584054813.2,17.983746196546093,5320.0
1985,2011,5,2,5.0,0,0,0,0,16,False,False,True,False,62340388.160000004,15.17553159319955,80.0
1986,2011,5,2,2.0,0,0,0,0,9,False,False,True,False,57805768.17,15.675374702349677,18.0
1987,2011,5,2,11.0,0,0,0,0,6,False,False,True,False,20016098.28,15.020288252279338,66.0
1988,2011,5,2,7.0,0,0,0,0,10,False,False,True,False,44020898.2,15.297590172386839,70.0
1989,2011,6,2,3.0,0,0,0,0,15,False,False,True,False,184745638.95,16.3264403924624,45.0
1990,2011,6,2,1.0,0,0,0,0,2,False,False,True,False,7392350.88,15.122809448699524,2.0
1991,2011,6,2,56.0,0,0,0,0,21,False,False,True,False,646625355.39,17.242755230648257,1176.0
1992,2011,6,2,5.0,0,0,0,0,3,False,False,True,False,6187359.12,14.539407113306325,15.0
1993,2011,6,2,12.0,0,0,0,0,23,False,False,True,False,928675344.01,17.513775576302507,276.0
1994,2011,6,2,0.0,0,0,0,0,2,False,False,False,True,174808013.01999998,18.286051692091732,0.0
1995,2011,6,2,16.0,0,0,0,0,8,False,False,True,False,141804138.64,16.690515872832194,128.0
1996,2011,6,2,109.0,0,0,0,0,55,False,False,True,False,3096733503.6,17.846280516908458,5995.0
1997,2011,6,2,48.0,0,0,0,0,36,False,False,True,False,553607706.24,16.548448008973946,1728.0
1998,2011,6,2,68.0,0,0,0,0,6,False,False,True,False,372334599.3,17.943544015335593,408.0
1999,2011,7,3,145.0,0,0,0,0,122,False,False,True,False,7862000236.58,17.98128586482208,17690.0
2001,1970,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2002,1970,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2003,1971,4,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2004,1971,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2005,1971,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2006,1973,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2007,1973,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2008,1973,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2009,1973,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2010,1973,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2011,1973,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2012,1973,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2013,1973,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2014,1973,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2015,1974,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2016,1974,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2017,1975,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2018,1976,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2019,1976,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2020,1976,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2021,1976,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2022,1976,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2023,1976,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2024,1976,10,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2025,1977,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2026,1977,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2027,1977,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2028,1977,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2029,1977,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2030,1978,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2031,1978,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2032,1979,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2033,1979,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2034,1979,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2035,1979,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2036,1979,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2037,1979,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2038,1979,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2039,1980,4,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2040,1980,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2041,1981,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2042,1981,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2043,1981,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2044,1983,3,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2045,1983,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2046,1984,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2047,1984,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2048,1984,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2049,1984,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2050,1985,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2051,1985,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2052,1985,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2053,1985,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2054,1985,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2055,1985,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2056,1985,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2057,1985,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2058,1985,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2059,1986,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2060,1987,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2061,1987,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2062,1987,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2063,1987,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2064,1987,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2065,1987,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2066,1987,10,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2067,1988,3,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2068,1988,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2069,1988,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2070,1988,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2071,1988,9,3,0.0,0,0,0,0,1,False,False,True,False,3314655.92,15.013864683033638,0.0
2072,1989,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2073,1990,6,2,0.0,0,0,0,0,1,False,False,True,False,172823.13,12.06002976680687,0.0
2074,1990,7,3,0.0,0,0,0,0,1,False,False,True,False,1726889.5,14.361832950370532,0.0
2075,1990,8,3,0.0,0,0,0,0,1,False,False,True,False,917118.14,13.728992666463375,0.0
2076,1990,9,3,0.0,0,0,0,0,1,False,False,True,False,715276.08,13.480425271083453,0.0
2077,1990,11,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2078,1991,7,3,161.0,0,0,0,0,1,False,False,True,False,0.0,0.0,161.0
2079,1991,10,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2080,1992,5,2,2.0,0,0,0,0,1,False,False,True,False,151581.41,11.928884716434773,2.0
2081,1992,6,2,0.0,0,0,0,0,1,False,False,True,False,145795.3,11.889965721005607,0.0
2082,1992,6,2,0.0,0,0,0,0,1,False,False,True,False,265690.51,12.490091177906562,0.0
2083,1992,8,3,0.0,0,0,0,0,1,False,False,True,False,3923373.29,15.182462629766198,0.0
2084,1992,8,3,0.0,0,0,0,0,1,False,False,True,False,639513.43,13.368464464249978,0.0
2085,1992,8,3,0.0,0,0,0,0,1,False,False,True,False,1488663.62,14.213390047881122,0.0
2086,1993,6,2,1132.0,0,0,0,0,1,False,False,True,False,206437.7,12.237758795013617,1132.0
2087,1993,6,2,0.0,0,0,0,0,1,False,False,True,False,158330.0,11.972443057397975,0.0
2088,1993,6,2,0.0,0,0,0,0,1,False,False,True,False,138096.0,11.83571161577258,0.0
2089,1993,7,3,0.0,0,0,0,0,1,False,False,True,False,22420.0,10.017753298664472,0.0
2090,1993,8,3,0.0,0,0,0,0,1,False,False,True,False,210625.4,12.257841226950946,0.0
2091,1993,9,3,0.0,0,0,0,0,1,False,False,True,False,100369.9,11.5166276035904,0.0
2092,1993,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2093,1994,4,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2094,1994,6,2,0.0,0,0,0,0,1,False,False,True,False,115026.8,11.652929117261627,0.0
2095,1994,6,2,0.0,0,0,0,0,1,False,False,True,False,179704.0,12.099071896535929,0.0
2096,1994,6,2,0.0,0,0,0,0,1,False,False,True,False,78682.0,11.273182400906755,0.0
2097,1994,6,2,0.0,0,0,0,0,1,False,False,True,False,250772.0,12.43230342644324,0.0
2098,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,4417.78,8.393618918872189,0.0
2099,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,86755.2,11.370857164995899,0.0
2100,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2101,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2102,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,5283.6,8.572552209536514,0.0
2103,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,17711728.14,16.689737641356533,0.0
2104,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,12218145.6,16.318432830810323,0.0
2105,1994,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2106,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
2107,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,145739.3,11.889581549682426,0.0
2108,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,8815.1,9.084334874341069,0.0
2109,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,49833.0,10.816452760981706,0.0
2110,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,16959.0,9.738612909345894,0.0
2111,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,2887129.0,14.875773487073605,0.0
2112,1994,8,3,0.0,0,0,0,0,1,False,False,True,False,3563854.01,15.086353384927127,0.0
2113,1995,6,2,0.0,0,0,0,0,1,False,False,True,False,171329.2,12.051347967664222,0.0
